tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,combined_puppy_stage,text_uppercase,numerator_clean,denominator_clean,timestamp_clean,name_clean,retweet_count,favorite_count,jpg_url,img_num,p1_score,p2_score,p3_score,predicted_dog
691090071332753408,2016-01-24 02:48:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,12,10,None,,HAPPY SATURDAY HERE'S A DOG IN A MAILBOX. 12/10 HTTPS://T.CO/MM7TB4HPEY,12.0,10.0,2016-01-24 02:48:07+00:00,,385,1867,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg,1.0,0.0,0.0,0.0,
690989312272396288,2016-01-23 20:07:44 +0000,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",We've got a doggy down. Requesting backup. 12/10 for both. Please enjoy  https://t.co/pmarb2dG0e,12,10,None,,WE'VE GOT A DOGGY DOWN. REQUESTING BACKUP. 12/10 FOR BOTH. PLEASE ENJOY  HTTPS://T.CO/PMARB2DG0E,12.0,10.0,2016-01-23 20:07:44+00:00,,3282,6513,,,,,,
690959652130045952,2016-01-23 18:09:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,11,10,None,,THIS GOLDEN IS HAPPY TO REFUTE THE SOFT MOUTH EGG TEST. NOT A FAN OF SWEEPING GENERALIZATIONS. 11/10 #NOTALLPUPPERS HTTPS://T.CO/DGXYBDMM3E,11.0,10.0,2016-01-23 18:09:53+00:00,,1421,3902,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2.0,0.862964,0.0448653,0.0124678,golden_retriever
690938899477221376,2016-01-23 16:47:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",10,10,None,,"SHE THOUGHT THE SUNSET WAS PRETTY, BUT I THOUGHT SHE WAS PRETTIER. 10/10 HTTPS://T.CO/HSL3MNP5NX",10.0,10.0,2016-01-23 16:47:25+00:00,,2245,4536,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg,1.0,0.0,0.0,0.0,
690932576555528194,2016-01-23 16:22:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,12,10,Buddy,,THIS IS BUDDY. HE'S TESTING OUT THE WATER. SUCH CAUTION. MUCH RESERVE. 12/10 HTTPS://T.CO/FQZGSQIQLS,12.0,10.0,2016-01-23 16:22:17+00:00,Buddy,1143,3602,https://pbs.twimg.com/media/CZavgf4WkAARpFM.jpg,1.0,0.0,0.0,0.0,
690735892932222976,2016-01-23 03:20:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,13,10,Peaches,,SAY HELLO TO PEACHES. SHE'S A DINGLEBERRY ZANDERFLOOF. 13/10 WOULD CARESS LOTS HTTPS://T.CO/YRHKRTSOTT,13.0,10.0,2016-01-23 03:20:44+00:00,Peaches,1442,4134,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1.0,0.883229,0.109635,0.00279507,golden_retriever
690728923253055490,2016-01-23 02:53:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,8,10,Vinscent,,THIS IS VINSCENT. HE WAS JUST QUESTIONED ABOUT HIS RECENT CREDIT CARD SPENDING. 8/10 HTTPS://T.CO/QOD4G19A2U,8.0,10.0,2016-01-23 02:53:03+00:00,Vinscent,597,2384,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,1.0,0.422806,0.291586,0.0761892,kuvasz
690690673629138944,2016-01-23 00:21:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,10,10,Cedrick,,THIS IS CEDRICK. HE'S A SPOOKSTER. DID ME A DISCOMFORT. 10/10 WOULD PET WITH A PURPOSE HTTPS://T.CO/YS7T4GXKOD,10.0,10.0,2016-01-23 00:21:03+00:00,Cedrick,898,2547,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg,1.0,0.0,0.0,0.08962460000000001,
690649993829576704,2016-01-22 21:39:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,11,10,Hazel,,THIS IS HAZEL. SHE'S A GYMNAST. TRAINING HARD FOR RIO. 11/10 FOCUSED AF HTTPS://T.CO/CNEG2ZBXHP,11.0,10.0,2016-01-22 21:39:24+00:00,Hazel,325,1435,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg,1.0,0.0,0.0,0.0981708,
690607260360429569,2016-01-22 18:49:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12/10 @LightningHoltt,12,10,None,,12/10 @LIGHTNINGHOLTT,12.0,10.0,2016-01-22 18:49:36+00:00,,19,313,,,,,,
690597161306841088,2016-01-22 18:09:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,11,10,Lolo,,THIS IS LOLO. SHE'S AMERICA AF. BEHIND IN SCIENCE &AMP; MATH BUT CAN SAY WHATEVER SHE WANTS ON TWITTER. 11/10 ...MERICA HTTPS://T.CO/NWI3SYE8KA,11.0,10.0,2016-01-22 18:09:28+00:00,Lolo,681,2163,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,1.0,0.0974997,0.0,0.0,Lhasa
690400367696297985,2016-01-22 05:07:29 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",10,10,Eriq,,"THIS IS ERIQ. HIS FRIEND JUST REMINDED HIM OF LAST YEAR'S SUPER BOWL. NOT COOL FRIEND
10/10 FOR ERIQ
6/10 FOR FRIEND HTTPS://T.CO/PLEXTOFDPF",10.0,10.0,2016-01-22 05:07:29+00:00,Eriq,509,2041,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,1.0,0.426459,0.317368,0.07761599999999999,Pembroke
690374419777196032,2016-01-22 03:24:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,11,10,Phred,,THIS IS PHRED. HE'S AN ALBANIAN FLEPPERKUSH. TONGUE IS RATHER IMPRESSIVE IF I'M HONEST. PERHAPS EVEN LEGENDARY 11/10 HTTPS://T.CO/VPFFCKE28C,11.0,10.0,2016-01-22 03:24:22+00:00,Phred,972,3560,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,1.0,0.286345,0.107144,0.0,kuvasz
690348396616552449,2016-01-22 01:40:58 +0000,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) https://t.co/JjxriLqZOL,12,10,Oddie,,THIS IS ODDIE. HE'S TRYING TO COMMUNICATE. 12/10 VERY SOLID EFFORT (VID BY @KALESEYY) HTTPS://T.CO/JJXRILQZOL,12.0,10.0,2016-01-22 01:40:58+00:00,Oddie,573,1644,,,,,,
690248561355657216,2016-01-21 19:04:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,11,10,Maxwell,,THIS IS MAXWELL. THAT'S HIS MOPED. HE RENTS IT OUT FOR OTHERS TO USE AS LONG AS HE CAN COME ALSO. 11/10 GREAT DOG HTTPS://T.CO/IF5KKAO945,11.0,10.0,2016-01-21 19:04:15+00:00,Maxwell,477,1845,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg,1.0,0.0,0.0,0.0,
690021994562220032,2016-01-21 04:03:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",10,10,Geoff,,"SAY HELLO TO GEOFF (PRONOUNCED ""KYLE""). HE ACCIDENTALLY OPENED THE FRONT FACING CAMERA. 10/10 HTTPS://T.CO/TMLWQWNMRC",10.0,10.0,2016-01-21 04:03:58+00:00,Geoff,1180,3056,https://pbs.twimg.com/media/CZNzV6cW0AAsX7p.jpg,1.0,0.0,0.0,0.0406958,
690015576308211712,2016-01-21 03:38:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,12,10,None,pupper,THIS PUPPER CAN ONLY SLEEP ON SHOES. IT'S A CRIPPLING DISEASE. TEARING HIS FAMILY APART. 12/10 I'D TOTALLY PET THO HTTPS://T.CO/03XLVS8IZG,12.0,10.0,2016-01-21 03:38:27+00:00,,836,2740,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2.0,0.949609,0.0330837,0.016662700000000003,malamute
690005060500217858,2016-01-21 02:56:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",10,10,None,,"""I'M THE ONLY ONE THAT EVER DOES ANYTHING IN THIS HOUSEHOLD"" 10/10 HTTPS://T.CO/V8HCVIH4JT",10.0,10.0,2016-01-21 02:56:40+00:00,,1907,4004,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,1.0,0.270287,0.114027,0.0,Samoyed
689999384604450816,2016-01-21 02:34:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,10,10,Covach,,THIS IS COVACH. HE'S TRYING TO MELT THE SNOW. 10/10 WE ALL BELIEVE IN YOU BUDDY HTTPS://T.CO/FGMAP2ZDMT,10.0,10.0,2016-01-21 02:34:07+00:00,Covach,424,1561,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,1.0,0.444499,0.12983,0.0738057,standard_poodle
689993469801164801,2016-01-21 02:10:37 +0000,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,12,10,None,floofer,HERE WE ARE WITNESSING A RARE HIGH STEPPING ALASKAN FLOOFER. 12/10 DANGEROUSLY PETABLE (VID BY @THEMRSNUX) HTTPS://T.CO/K4S9IJH2JM,12.0,10.0,2016-01-21 02:10:37+00:00,,518,1618,,,,,,
689977555533848577,2016-01-21 01:07:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,12,10,None,,HAPPY WEDNESDAY HERE'S A PUP WEARING A BERET. 12/10 PLEASE ENJOY HTTPS://T.CO/MXEDEZSHIF,12.0,10.0,2016-01-21 01:07:23+00:00,,502,1490,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg,1.0,0.0,0.179625,0.0,Labrador_retriever
689905486972461056,2016-01-20 20:21:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY",11,10,Gizmo,pupper,"SAY HELLO TO GIZMO. HE'S QUITE THE PUPPER. CONFUSED BY BED, BUT AGILE AF. CAN BARELY CATCH ON CAMERA. 11/10 SO QUICK HTTPS://T.CO/IE4ZBLYZRY",11.0,10.0,2016-01-20 20:21:00+00:00,Gizmo,787,2651,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4.0,0.943331,0.0236751,0.00716495,Pomeranian
689877686181715968,2016-01-20 18:30:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,9,10,Durg,,THIS IS DURG. HE'S TRYING TO CONQUER HIS FEAR OF TRAMPOLINES. 9/10 IT'S NOT WORKING HTTPS://T.CO/5IH08LTKOE,9.0,10.0,2016-01-20 18:30:32+00:00,Durg,1344,3323,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1.0,0.26915500000000003,0.111496,0.104939,Old_English_sheepdog
689835978131935233,2016-01-20 15:44:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,11,10,Fynn,,MEET FYNN &AMP; TACO. FYNN IS AN ALL-POWERFUL LEAF LORD AND TACO IS IN THE WRONG PLACE AT THE WRONG TIME. 11/10 &AMP; 10/10 HTTPS://T.CO/MUQHPVTL8C,11.0,10.0,2016-01-20 15:44:48+00:00,Fynn,850,2369,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,1.0,0.600186,0.298939,0.0226156,collie
689661964914655233,2016-01-20 04:13:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,12,10,Luca,,MEET LUCA. HE'S A BUTTERNUT SCOOPERFLOOF. GLORIOUS TONGUE. 12/10 WOULD PET REALLY WELL HTTPS://T.CO/VCXZQPNZAV,12.0,10.0,2016-01-20 04:13:20+00:00,Luca,1052,3501,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,1.0,0.322818,0.246966,0.122541,Italian_greyhound
689659372465688576,2016-01-20 04:03:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,8,10,Ricky,,THIS IS RICKY. HE'S BEING ESCORTED OUT OF THE DOG PARK FOR TALKING SHIT ABOUT THE OTHER DOGS. 8/10 NOT COOL RICKY HTTPS://T.CO/XTDKRSDEFF,8.0,10.0,2016-01-20 04:03:02+00:00,Ricky,4412,11394,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg,1.0,0.0,0.0,0.0,
689623661272240129,2016-01-20 01:41:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,10,10,Lucy,pupper,THIS IS LUCY. SHE'S TERRIFIED OF THE STUFFED BILLED DOG. 10/10 STAY STRONG PUPPER HTTPS://T.CO/QNVSJJYH7N,10.0,10.0,2016-01-20 01:41:08+00:00,Lucy,748,2467,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,1.0,0.279604,0.0,0.07748089999999999,toy_poodle
689599056876867584,2016-01-20 00:03:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,11,10,None,,HERE WE SEE 33 DOGS POSING FOR A PICTURE. ALL GET 11/10 FOR SUPERB COOPERATION HTTPS://T.CO/TRARI5IHZD,11.0,10.0,2016-01-20 00:03:21+00:00,,6265,12795,https://pbs.twimg.com/media/CZHyrvOXEAEin-A.jpg,1.0,0.0,0.07310139999999997,0.0703229,cocker_spaniel
689557536375177216,2016-01-19 21:18:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Downright majestic af 12/10 https://t.co/WFh2FEbYzj,12,10,None,,DOWNRIGHT MAJESTIC AF 12/10 HTTPS://T.CO/WFH2FEBYZJ,12.0,10.0,2016-01-19 21:18:22+00:00,,519,2257,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,1.0,0.169482,0.161655,0.0,Eskimo_dog
689517482558820352,2016-01-19 18:39:13 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,12,10,Carl,,THIS IS CARL. HE JUST WANTS TO MAKE SURE YOU'RE HAVING A GOOD DAY. 12/10 JUST A SWELL PUP HTTPS://T.CO/WK3XCNMDVM,12.0,10.0,2016-01-19 18:39:13+00:00,Carl,1609,3735,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1.0,0.799319,0.189537,0.00338619,Pembroke
689289219123089408,2016-01-19 03:32:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,13,10,None,,SOMEONE SENT ME THIS WITHOUT ANY CONTEXT AND EVERY ASPECT OF IT IS SPECTACULAR. 13/10 PLEASE ENJOY HTTPS://T.CO/RXRD4HPMP4,13.0,10.0,2016-01-19 03:32:10+00:00,,1056,2476,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg,1.0,0.0,0.0,0.0,
689283819090870273,2016-01-19 03:10:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,9,10,Chipson,,SAY HELLO TO CHIPSON. HE'S AERODYNAMIC AF. NO EYES (DEVASTATING). 9/10 WOULD MAKE SURE HE DIDN'T BUMP INTO STUFF HTTPS://T.CO/V62RIVA61J,9.0,10.0,2016-01-19 03:10:43+00:00,Chipson,1250,3624,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,1.0,0.267979,0.199619,0.127469,Scotch_terrier
689280876073582592,2016-01-19 02:59:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,10,10,Herald,,THIS IS HERALD. HE WANTS YOU TO KNOW HE COULD STEAL YOUR GIRL AT ANY MOMENT. 10/10 HTTPS://T.CO/JR7HLNLGES,10.0,10.0,2016-01-19 02:59:01+00:00,Herald,819,2197,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,3.0,0.6375460000000001,0.150694,0.103953,Chihuahua
689275259254616065,2016-01-19 02:36:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,10,10,Lucky,,MEET LUCKY. HE WAS SHOWING HIS FRIENDS AN EXTREME POGO STICK TRICK WHEN HE COMPLETELY LOST CONTROL. 10/10 STILL RAD HTTPS://T.CO/K55XRIOEPL,10.0,10.0,2016-01-19 02:36:42+00:00,Lucky,285,1273,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,1.0,0.215161,0.0790509,0.0702259,American_Staffordshire_terrier
689255633275777024,2016-01-19 01:18:43 +0000,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Ferg. He swallowed a chainsaw. 1 like = 1 prayer 10/10 remain calm Ferg (vid by @calebturer) https://t.co/gOH51Y8Yh1,10,10,Ferg,,THIS IS FERG. HE SWALLOWED A CHAINSAW. 1 LIKE = 1 PRAYER 10/10 REMAIN CALM FERG (VID BY @CALEBTURER) HTTPS://T.CO/GOH51Y8YH1,10.0,10.0,2016-01-19 01:18:43+00:00,Ferg,1212,2805,,,,,,
689154315265683456,2016-01-18 18:36:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,9,10,None,,WE NORMALLY DON'T RATE BIRDS BUT I FEEL BAD COS THIS ONE FORGOT TO FLY SOUTH FOR THE WINTER. 9/10 JUST WANTS A BATH HTTPS://T.CO/O47YITCN9N,9.0,10.0,2016-01-18 18:36:07+00:00,,1128,3348,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1.0,0.816044,0.054135400000000014,0.0306481,cocker_spaniel
689143371370250240,2016-01-18 17:52:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,10,10,Trip,pupper,MEET TRIP. HE LIKES WEARING COSTUMES THAT AREN'T CONSISTENT WITH THE SEASON TO SCREW WITH PEOPLE 10/10 TRICKY PUPPER HTTPS://T.CO/40W7TI5AXV,10.0,10.0,2016-01-18 17:52:38+00:00,Trip,579,2232,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1.0,0.303781,0.165132,0.149051,English_springer
688916208532455424,2016-01-18 02:49:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,11,10,None,pupper,THIS PUPPER JUST WANTS TO SAY HELLO. 11/10 WOULD KNOCK DOWN FENCE FOR HTTPS://T.CO/A8X8FWS78X,11.0,10.0,2016-01-18 02:49:58+00:00,,983,3003,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,1.0,0.430544,0.0,0.154352,Pembroke
688908934925697024,2016-01-18 02:21:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,8,10,Clarence,,MEET CLARENCE. HE DOES PARKOUR. 8/10 VERY TALENTED DOG HTTPS://T.CO/WPSFZM7RPH,8.0,10.0,2016-01-18 02:21:04+00:00,Clarence,874,2310,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,1.0,0.0,0.0,0.0,
688898160958271489,2016-01-18 01:38:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,10,10,None,,WHEN YOU HAVE A TON OF WORK TO DO BUT THEN REMEMBER YOU HAVE TOMORROW OFF. 10/10 HTTPS://T.CO/MFEAMUFYTX,10.0,10.0,2016-01-18 01:38:15+00:00,,890,2307,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,1.0,0.8531700000000001,0.0398973,0.0352196,Ibizan_hound
688894073864884227,2016-01-18 01:22:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,7,10,Hamrick,pupper,THIS IS HAMRICK. HE'S COVERED IN CORN FLAKES. SILLY PUPPER. LOOKS CONGESTED. 7/10 CONSIDERABLY PETABLE HTTPS://T.CO/ROPZCAMQKI,7.0,10.0,2016-01-18 01:22:00+00:00,Hamrick,792,2462,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg,1.0,0.0,0.0,0.0,
688828561667567616,2016-01-17 21:01:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,9,10,Brad,,SAY HELLO TO BRAD. HIS CAR PROBABLY HAS A SPOILER. TAN YEAR ROUND. LIKES YOUR INSTA PIC BUT DOESN'T TEXT BACK. 9/10 HTTPS://T.CO/DFCCK3TWFR,9.0,10.0,2016-01-17 21:01:41+00:00,Brad,420,1508,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,1.0,0.6142310000000001,0.0,0.0,Cardigan
688804835492233216,2016-01-17 19:27:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,12,10,None,,WHEN YOU STUMBLE BUT RECOVER QUICKLY CAUSE YOUR CRUSH IS WATCHING. 12/10 HTTPS://T.CO/PMEQ6IEDU7,12.0,10.0,2016-01-17 19:27:24+00:00,,227,1043,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,3.0,0.199512,0.0967973,0.0828482,malinois
688789766343622656,2016-01-17 18:27:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,8,10,Pubert,,MEET PUBERT. HE'S A KERPLUNK RUMPLESTILT. CANNOT COMPREHEND FLOWER. FLAWLESS TONGUE. 8/10 WOULD PAT HEAD APPROVINGLY HTTPS://T.CO/2TWXG0RGYG,8.0,10.0,2016-01-17 18:27:32+00:00,Pubert,759,2434,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1.0,0.5996600000000001,0.380976,0.00388902,American_Staffordshire_terrier
688547210804498433,2016-01-17 02:23:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,9,10,Frönq,,THIS IS FRÖNQ. HE GOT CAUGHT STEALING A WAFFLE. DAMN IT FRÖNQ. 9/10 HTTPS://T.CO/7YCWCURJMZ,9.0,10.0,2016-01-17 02:23:42+00:00,Frönq,789,2862,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,1.0,0.531279,0.214197,0.0538399,papillon
